410 1 -3135 30 30 30
21          -5922.7278765708188      
22          -7147.4918405806256      
30          -12091.92586073422       
41          -19962.614744642291      
48          -30628.513194502477      
46          -31587.145917636994      
55          -44460.474307077166      
45          -29765.053298326628      
46          -22871.496746728368      
49          -31472.958733895732      
46          -27037.803082267586      
37          -17910.058469695723      
30          -12828.56655747211       
30          -12804.61585241005       
20          -5879.3439670754178      
21          -3866.7312392010299      
18          -4354.1750639626698      
19          -3555.4289242109494      
12          -1309.7067670913586      
23          -6432.9050001489468      
21          -4481.8009475207282      
40          -19614.181227188619      
52          -31385.449935230681      
46          -26365.363545012126      
40          -19870.327584914321      
52          -38604.72901325125       
55          -38386.004738745491      
52          -38310.609374795007      
50          -38693.977661046716      
40          -26394.99218607548       
38          -16947.23089495593       
49          -31885.462916117591      
48          -29676.647122151589      
45          -24144.768688997076      
39          -19065.748710952135      
33          -15966.017354975673      
14          -2249.2629431600294      
36          -18314.638635158091      
32          -14454.652940349892      
29          -11599.864251705372      
23          -6562.8005854797448      
33          -15469.956626829611      
38          -17168.411640609775      
37          -14740.248267794366      
18          -5004.9852542452536      
15          -2445.3680499405418      
16          -3347.2145808259479      
17          -5708.2123743535594      
19          -6129.6791828750847      
22          -5073.7358132438439      
29          -9502.8083141081024      
32          -14227.174327804161      
25          -7587.4374706257495      
33          -13620.197758878494      
17          -5316.6660339048049      
22          -5486.8123922840841      
29          -8487.9091496484289      
27          -7035.1286297038268      
27          -8438.8100707212652      
26          -10011.202668868431      
50          -29135.848384593512      
49          -30364.545836467176      
48          -26795.143571272481      
30          -12038.189597886039      
42          -22096.509745272964      
41          -25090.143359465048      
43          -24580.021827666875      
35          -16230.117570554481      
29          -9626.7529219102071      
35          -14261.496679768792      
28          -11185.264576144496      
37          -18946.423948396528      
37          -14219.825606036567      
28          -7869.5928753259186      
11          -1548.1361807476362      
19          -5497.4902435262902      
30          -11613.841286659306      
40          -21602.819492305214      
34          -17747.488851465474      
40          -19152.506501250642      
32          -13778.123171192396      
35          -14061.551962642539      
29          -11659.09790822226       
39          -16266.20126667046       
43          -20141.209487506098      
32          -14166.416634009647      
23          -5910.8040892088893      
27          -10032.196924373246      
29          -11877.834750931381      
26          -9311.47810679348        
19          -5352.4699404213306      
20          -5883.7143897370233      
28          -13079.997684359743      
23          -6766.0097195720937      
35          -15139.08563048969       
41          -19792.636987294667      
27          -8790.6103147892245      
21          -6937.4281165836028      
19          -3404.0316033171262      
35          -15844.587617872767      
29          -12902.84273721548       
30          -10812.554215509468      
42          -21009.314789730524      
45          -24536.1456862954        
43          -24473.767583685312      
40          -21598.659273266781      
26          -10997.910574716005      
42          -21871.244010093644      
31          -14162.758879275862      
30          -13309.449963716854      
26          -7037.3191862005269      
26          -10475.00256801493       
34          -14050.221430955886      
32          -10831.519650868699      
37          -16134.286618311233      
40          -17324.744358605381      
32          -13331.212203779374      
34          -12876.171184532972      
37          -14619.002270481607      
37          -18753.33146102263       
26          -10323.344201879572      
33          -15399.521039740346      
32          -12740.801526732363      
41          -18990.394750054144      
44          -23588.06969217716       
43          -23380.130728659442      
45          -24319.374886919999      
52          -31148.447870499149      
50          -28273.079104447497      
28          -7937.7621901305893      
20          -4295.3418902710036      
22          -6096.9610866104313      
17          -4062.8228217165843      
21          -2689.3617009006489      
43          -20719.881358346374      
50          -28962.940142584819      
51          -31061.801498126595      
52          -28936.558306707084      
44          -23550.39988191564       
38          -18123.52716107637       
24          -7251.80585566626        
25          -7549.4205830748997      
31          -14363.614630593995      
30          -12601.318543804662      
29          -12609.685334863434      
30          -12689.836893354663      
37          -18105.732932038758      
34          -12045.406849915407      
39          -18758.532926938562      
46          -25296.640346228276      
38          -17982.061676972611      
33          -12015.66501900941       
23          -5810.1064377630291      
28          -11102.466235975535      
39          -20251.324540237092      
26          -8275.8945049127506      
29          -10249.022128530183      
25          -10347.175922719507      
13          -1400.287428908149       
20          -6370.1421603289755      
21          -5604.2241512461342      
25          -8559.7617240244472      
39          -17670.613673936321      
50          -30339.323472647789      
49          -33286.27727242071       
63          -49277.315980694912      
59          -46291.722162817532      
64          -50643.282035375923      
78          -69581.299448418577      
92          -94466.630164435919      
85          -76992.81593841908       
75          -64281.46787886403       
80          -76672.43273816508       
79          -71801.045850812341      
97          -107622.502198375        
97          -110330.25081708755      
98          -110179.65740345047      
99          -109636.50015598974      
107         -131396.54592411517      
101         -116177.69070565316      
100         -116179.9101709469       
93          -106303.99746440444      
93          -102299.38642213962      
98          -110045.57799349491      
101         -122919.7150180919       
106         -134042.41953888652      
105         -130965.7875085391       
98          -113278.7024843033       
97          -110335.75883516244      
98          -114272.44066125991      
98          -115827.37238222902      
98          -113958.91158315593      
96          -107863.32429124785      
99          -116848.34762690836      
99          -116339.57395240771      
94          -109360.72753680422      
90          -98126.39932578172       
81          -77572.505091164596      
81          -75828.677441060325      
73          -65465.910463604494      
75          -67837.703867181452      
72          -70130.829193487487      
72          -69286.188313266539      
88          -91909.750938844401      
85          -79745.485572389691      
79          -74892.789006622261      
81          -77522.813661756401      
74          -69018.343452246263      
75          -70708.180510377031      
71          -62246.824294402082      
66          -57171.758962366563      
68          -57373.710212180871      
62          -48869.177850494154      
65          -48175.902640798289      
61          -45575.173632730985      
59          -41461.921050502366      
56          -39803.215945502983      
64          -53376.33698428869       
77          -70045.441138231807      
69          -61732.063219748961      
72          -69092.235707748361      
67          -56629.976972635683      
58          -48776.742763592738      
71          -56994.449758066476      
69          -52630.620079386033      
48          -30620.06469201764       
52          -34304.923551272266      
60          -46766.681225343898      
68          -57195.769526781005      
64          -54407.788620833067      
60          -44745.344763843503      
60          -45521.462445663637      
43          -21929.963054014224      
40          -19481.097894385319      
37          -14142.4226536189        
29          -10788.285498142366      
30          -11421.751361474613      
34          -14737.35943995975       
33          -16147.329553487358      
28          -10198.01863823661       
24          -5851.2056421057387      
41          -20748.596338773161      
37          -14664.923471721886      
31          -11330.553851038347      
21          -5227.8484258712779      
20          -5358.5248708042618      
18          -3610.3858736579377      
22          -6850.7893938686948      
28          -9676.8042858581921      
22          -6022.463732543365       
19          -4940.4065234257559      
20          -5734.6503749538606      
20          -4829.7701695087999      
24          -6187.3696196409328      
40          -17854.909107113752      
15          -4000.4152183441147      
24          -7485.7192144077635      
19          -3032.3219537825025      
25          -6439.3715561570798      
20          -5335.8013111339533      
24          -6783.3468753479465      
18          -3718.8538346875816      
18          -5357.7303323385677      
38          -16201.87383540707       
61          -42702.749295491478      
72          -62191.8497942416        
68          -55059.238389792765      
61          -41789.464161902099      
60          -41906.274713155122      
52          -31645.384405134835      
41          -22839.36140073141       
36          -19564.121217151791      
24          -8284.8555029224281      
20          -6772.9211985112242      
24          -5892.483522948769       
22          -6358.3327783395125      
29          -9918.4852963129906      
26          -7194.5445930212163      
21          -4242.1878193410957      
30          -10563.6450904536        
36          -16480.416018033244      
21          -5175.5273545757291      
23          -6630.8263439212496      
27          -8657.2535332152038      
28          -8574.6452446530911      
31          -13490.616363497022      
24          -6889.8663053411674      
29          -9280.6136062480527      
22          -7710.8563303097453      
16          -2938.7103808756697      
13          -2555.3129467181361      
21          -3650.1448891881796      
19          -5093.6198037450476      
30          -11723.98120511978       
38          -17425.364035213799      
51          -30346.947084524076      
57          -40105.317487566012      
60          -41985.952181305125      
63          -48917.508286685879      
67          -55442.34229430608       
70          -57165.722327411953      
76          -65042.837645606924      
63          -45215.131485684957      
65          -49565.887074986938      
70          -52678.516249245396      
77          -66618.550007778773      
65          -48665.198083373856      
72          -58497.232652025348      
67          -52237.46249338254       
71          -58762.14335675491       
70          -64383.919947959599      
64          -50995.197417843468      
52          -33980.379354956036      
53          -35891.92162992982       
58          -42783.143334489068      
68          -55297.04509223903       
68          -56832.266098049047      
68          -58637.85972932732       
58          -42276.779286168625      
63          -48515.316344048792      
59          -38751.178609808616      
55          -38986.919056828345      
49          -30369.113387530455      
52          -36568.339115717317      
59          -44771.339551426114      
79          -72021.90094562259       
85          -83694.10614431859       
89          -90772.904600876791      
83          -77774.742922161662      
81          -75424.67731462323       
77          -69597.279802947334      
63          -50150.689338456621      
63          -49951.628515455959      
61          -43901.282899381673      
46          -27120.713453171717      
51          -31011.062554274376      
55          -40422.849294680644      
69          -50834.018960055742      
64          -44013.829402017021      
59          -38685.76817458072       
65          -53070.780109940839      
46          -25428.900711527967      
49          -26597.322789626949      
52          -32237.05521294249       
54          -31040.33221558703       
51          -34841.036956739699      
56          -41576.381705773754      
64          -51933.900322243229      
62          -49251.636510630458      
61          -43598.169775436043      
47          -28538.294198715608      
41          -21095.605446116275      
36          -16624.687428275047      
41          -22188.120766124386      
43          -23927.151995814216      
50          -28695.483124711645      
48          -28635.85848191195       
47          -28003.916081302159      
33          -15902.408083513365      
28          -11930.252559680695      
37          -16723.513313478448      
43          -20753.012588911308      
31          -11079.434201460865      
37          -19404.443257021419      
29          -11559.614937350812      
31          -12893.599877540364      
24          -5864.8894286862742      
27          -5820.9043562617862      
34          -12470.663674703466      
35          -16594.049695601392      
21          -6866.846073966567       
14          -2461.0520721320627      
24          -7478.4090677730983      
33          -13151.330093092976      
35          -14096.280238565798      
30          -10038.598136813534      
29          -11092.18390836815       
49          -28793.873410960099      
52          -32542.585911824484      
35          -15291.461448329346      
26          -7888.016132081033       
20          -4827.4263468102254      
14          -1616.3053237453551      
24          -7184.84275400148        
22          -7570.7921756295673      
27          -8195.2156633144405      
34          -15744.827308311646      
32          -10572.427426444761      
32          -14683.507145905571      
27          -8318.5031498919616      
27          -9851.4678243747039      
21          -7116.309838328094       
24          -6463.8486920695123      
17          -3738.5367583119096      
25          -7763.4498600753914      
25          -7897.0757722790204      
29          -10289.602590281116      
33          -11203.912603134231      
13          -1459.3699635256037      
21          -3829.5941376541787      
36          -15445.91468292734       
33          -13395.827278100505      
33          -14400.520675653846      
47          -32761.196968108252      
45          -28782.729261737255      
35          -14335.090279163276      
32          -13007.001821000253      
53          -32152.166826450863      
45          -23619.676415139151      
41          -19186.538775852514      
39          -20814.596991401402      
31          -12903.439420555715      
46          -25318.6059854294        
46          -26215.945269774733      
34          -13820.541133606717      
38          -18186.644733615671      
36          -16462.193612384217      
43          -21699.084468224453      
57          -34418.392126970699      
44          -23820.678552907375      
44          -27154.801142812226      
