10000       -10528.987448208114      
20000       -541.61227813080973      
30000       -1702.0501550350339      
40000       -2367.8751663735261      
50000       -2166.4491125232294      
60000       -13540.306953270147      
70000       -12103.467769138028      
80000       -1881.0955362353914      
90000       -2910.6064781369196      
100000      -5801.0703508887309      
110000      -1615.8845653325504      
120000      -4028.5210770061303      
130000      -1450.2675877223821      
140000      -9678.5218875070859      
150000      -10528.987448208345      
160000      -10747.199006546169      
170000      -1293.6028791721601      
180000      -323.40071979323881      
190000      -941.10728493415661      
200000      -2910.6064781370796      
210000      -1293.602879172184       
220000      -3263.1020723751371      
230000      -3509.2894715255079      
240000      -1007.1302692517999      
250000      -756.46673557143049      
260000      -3895.3560747385882      
270000      -10747.199006546258      
280000      -5801.0703508889274      
290000      -3764.4291397359061      
300000      -9887.7811767850289      
