680 1 -6365 40 40 40
70          -236706.49329076         
71          -250633.2925082256       
74          -265571.6850846915       
76          -272967.11661173525      
74          -261727.45416007427      
73          -259921.40940147921      
72          -247865.8413142066       
70          -231198.61874217109      
70          -238147.08298770309      
75          -264423.96200632112      
73          -252181.09026714897      
73          -248790.41714422868      
72          -239533.24230651523      
67          -209388.56080238774      
69          -214011.0917575096       
66          -215102.89050382067      
66          -213402.84561636066      
69          -222697.78499857249      
67          -216592.32506097507      
65          -210390.0466673777       
71          -243391.86265062273      
75          -270022.53323354729      
75          -269506.20788147248      
72          -252704.33039595882      
71          -246621.83203607728      
71          -249526.20529251895      
74          -269784.08566871309      
74          -271689.70819235779      
73          -260571.09897244896      
82          -311380.20147649554      
82          -308197.61225773225      
79          -293944.9622229985       
79          -294082.45581841026      
81          -309121.3759549121       
80          -297749.62502266606      
76          -276765.23000709963      
78          -286100.10009852459      
75          -275418.93621425575      
74          -280558.04545867653      
78          -303717.50364311854      
82          -314599.87884795043      
83          -327674.00193908368      
83          -322958.71388281812      
82          -315018.74605128908      
80          -302934.45195655635      
83          -316038.86257875018      
79          -286860.45773142681      
77          -272670.40080082475      
72          -242340.40556448017      
76          -264259.14554430277      
74          -260690.93417056458      
74          -260609.82435373153      
76          -273547.96647298348      
74          -268618.35413744795      
77          -277638.93609082489      
74          -260282.38392546366      
76          -267457.91196980746      
79          -289864.84858120512      
80          -300451.97149985965      
81          -307013.04405818868      
80          -299818.98777250608      
75          -266426.15615012671      
78          -279996.70760333334      
73          -254333.93599809732      
71          -242363.72548735779      
71          -246705.35373898176      
71          -251618.08908844346      
74          -261807.84266915495      
75          -279601.64477074484      
79          -301846.08801269671      
79          -300268.99730432662      
81          -309318.85913588497      
80          -289847.32774111483      
77          -277604.89654045709      
81          -303001.55354930001      
78          -292761.64187300159      
84          -322711.4310759168       
84          -325867.95098412427      
81          -311198.55995100318      
85          -336548.00034430757      
81          -310443.6419331861       
79          -293983.91405185434      
78          -297007.3052911039       
73          -269846.59278055892      
78          -293131.70092718734      
79          -304035.83433791576      
82          -319797.48580128612      
85          -342040.87801879627      
83          -330807.85670812993      
88          -359818.38164368703      
87          -356025.32979182189      
82          -323559.06891348114      
83          -321088.83360469149      
85          -332784.48954184056      
87          -346466.55204016296      
84          -322949.20360440545      
85          -334457.83730101021      
83          -322395.99371764145      
81          -308087.42760215851      
82          -305907.62531184818      
80          -297410.46383798221      
79          -294020.46908602933      
79          -291075.78219017608      
81          -301455.50552585907      
82          -313393.2451829944       
84          -323112.39412955899      
83          -327059.29727145779      
86          -342628.77152579714      
88          -358355.07603900082      
88          -358563.13157443079      
88          -364720.26942615607      
88          -355154.83486060676      
87          -349431.05926799926      
79          -301807.36638416909      
80          -305929.54079344607      
82          -323649.91203491687      
84          -338578.65333135938      
83          -323854.47550972801      
84          -328270.28026681824      
84          -325417.77074995346      
83          -320597.42638114252      
76          -281025.44225477817      
77          -283613.4255982234       
75          -276807.42354523868      
75          -276560.14745844138      
77          -283050.99106234271      
80          -306803.4410404645       
81          -317907.59798440698      
83          -327862.87718243524      
79          -310092.94490954856      
78          -311156.52852808731      
78          -315039.89538730087      
80          -315329.34829035989      
82          -333046.22817967169      
79          -314673.86462409224      
82          -326778.41902566835      
84          -335849.82103083155      
82          -325714.42269373994      
82          -324728.8449038525       
86          -348364.56591841951      
83          -337758.35627718898      
88          -372186.51098688773      
85          -349071.82550079079      
88          -369444.93088705943      
85          -342256.83979121363      
83          -327484.41799687874      
85          -337175.20090446604      
84          -328442.82156972872      
83          -321611.2878828065       
78          -294326.96302793542      
80          -299572.2565968929       
83          -315319.92043431278      
82          -310883.10587212414      
79          -287455.52596384264      
75          -263323.56288644223      
71          -241333.44315579618      
78          -281208.00061778241      
78          -284694.86272145907      
72          -246416.93103829218      
72          -244316.25185539221      
75          -255803.22797567709      
76          -254620.03233926496      
69          -221539.40268055038      
74          -243211.82112290754      
72          -236899.02682346082      
72          -234564.99241019035      
72          -235780.0403560501       
65          -209808.82596320377      
71          -245272.10944859314      
74          -248402.65476073773      
67          -213340.97730970051      
67          -209034.98221840139      
